Date,signal,pos_strength,Open,High,Low,Close,Volume,SMA_50,SMA_200,SMA_50_slope,SMA_200_slope,ADX_14,ADX_14_slope,+DI_14,-DI_14,strategy_return,equity_curve,trade_change
2025-03-24,0.0,0.0,23515.4,23708.75,23433.5,23658.35,0,22973.020999999997,24078.223999999995,0.0044184212732637194,0.03255036717520074,24.634607071315866,8.617913642088647,39.92691586141724,16.33924171361895,0.0,102474.2769545978,0.0
2025-03-25,0.0,0.0,23751.5,23869.6,23601.4,23668.65,0,22984.674999999996,24080.116499999993,0.07049224493877149,0.025243998054854132,26.20009334138567,12.423407562588908,41.43362186229373,15.111204953679398,0.0,102474.2769545978,0.0
2025-03-26,0.0,0.0,23700.95,23736.5,23451.7,23486.85,0,22990.890999999996,24081.254749999993,0.07778689620315493,0.012587099447193778,26.879272999794697,9.111839786933249,38.154266552934644,18.07542581225585,-0.0,102474.2769545978,0.0
2025-03-27,0.0,0.0,23433.95,23646.45,23412.2,23591.95,0,22998.465999999997,24082.890249999993,0.06000084839137851,0.011518839620233114,27.310342301537723,4.237576353967804,35.65463569721382,17.995951075600736,0.0,102474.2769545978,0.0
2025-03-28,0.0,0.0,23600.4,23649.2,23450.2,23519.35,0,23002.617,24083.872249999993,0.05100280802515391,0.010869450230787047,27.718007263688133,3.120375554427539,33.71660899577581,16.978330430246253,-0.0,102474.2769545978,0.0
2025-04-01,0.0,0.0,23341.1,23565.15,23136.4,23165.7,0,23001.867,24082.706249999992,0.014787942813236584,-0.0007640278973621366,26.583423384592486,-2.6616983006628514,29.80595106362216,23.49804518813112,-0.0,102474.2769545978,0.0
2025-04-02,0.0,0.0,23192.6,23350.0,23158.45,23332.35,0,23001.619,24082.03999999999,-0.00433863677337058,-0.007607788236806956,25.529881211146524,-7.8942401296219975,28.230560816836707,22.256058608709857,0.0,102474.2769545978,0.0
2025-04-03,0.0,0.0,23150.3,23306.5,23145.8,23250.1,0,23006.128000000004,24080.500999999986,0.018524583243637916,-0.009156985835038142,24.492554886621768,-7.865309398723139,26.74780027473494,21.44325963278719,-0.0,102474.2769545978,0.0
2025-04-04,0.0,0.0,23190.4,23214.7,22857.45,22904.45,0,23001.11,24077.44324999999,-0.0022128877102007283,-0.019087876276264855,23.17447135686674,-9.226090144326236,23.902138353938902,26.974792312197653,-0.0,102474.2769545978,0.0
2025-04-07,0.0,0.0,21758.4,22254.0,21743.65,22161.6,0,22980.235,24070.416249999987,-0.11254827409463974,-0.04187931970351519,24.5666355044553,0.30246178145341024,17.854566657748045,44.426744424808554,-0.0,102474.2769545978,0.0
2025-04-08,0.0,0.0,22446.75,22697.2,22270.85,22535.85,0,22969.108000000004,24065.589999999986,-0.13913241578339813,-0.04922968720943308,24.40082215175428,5.29181777656458,25.10199226203188,39.465103122604425,0.0,102474.2769545978,0.0
2025-04-09,0.0,0.0,22460.3,22468.7,22353.25,22399.15,0,22960.508,24059.896499999988,-0.08584333450027362,-0.04370406348913672,24.246852609960477,-1.3016959299812418,24.11325346857515,37.910617803759415,-0.0,102474.2769545978,0.0
2025-04-11,0.0,0.0,22695.4,22923.9,22695.4,22828.55,0,22957.934000000005,24055.43274999999,-0.048647949236857904,-0.042206528075964776,22.832028638216492,-6.4292649804219835,30.918703904066575,33.791390112026995,0.0,102474.2769545978,0.0
2025-04-15,0.0,0.0,23368.35,23368.35,23207.0,23328.55,0,22961.243000000002,24052.73149999999,0.0032011486853887644,-0.029779845478542434,21.874874106282792,-9.78262433410961,36.44288680299621,30.160906780054574,0.0,102474.2769545978,0.0
2025-04-16,0.0,0.0,23344.1,23452.2,23273.05,23437.2,0,22964.997000000003,24049.694999999992,0.030764963432677706,-0.02385220028933629,21.15606774321755,-7.3403941522467235,36.826049951458316,29.04556781294671,0.0,102474.2769545978,0.0
2025-04-17,0.0,0.0,23401.85,23872.35,23298.55,23851.65,0,22971.862,24048.900249999995,0.046247496270122555,-0.01592854433183872,21.270835291146373,-2.761336189646599,40.94334004155961,25.759823404866694,0.0,102474.2769545978,0.0
2025-04-21,0.0,0.0,23949.15,24189.55,23903.65,24125.55,0,22984.730000000003,24048.818249999993,0.08592642097884956,-0.0036455763784091536,21.883334940245813,3.437629364093037,44.48643819577725,24.03549749686115,0.0,102474.2769545978,0.0
2025-04-22,0.0,0.0,24185.4,24242.6,24072.0,24167.25,0,23000.854000000003,24049.035249999994,0.12620657393815968,0.0005613562308255627,22.533506203721128,5.936160452995097,44.01620113769874,23.191425608036102,0.0,102474.2769545978,0.0
2025-04-23,0.0,0.0,24357.6,24359.3,24119.95,24328.95,0,23012.648,24049.247499999994,0.12146324973144275,0.001784910990381192,23.319958920659307,6.564922505350805,44.255074942470884,22.022895703115406,0.0,102474.2769545978,0.0
2025-04-24,0.0,0.0,24277.9,24347.85,24216.15,24246.7,0,23023.656000000003,24048.970249999995,0.09913544949243919,-0.000270281112414646,24.050236443530473,6.730999721467561,42.97204889622804,21.384416413734066,-0.0,102474.2769545978,0.0
2025-04-25,0.0,0.0,24289.0,24365.45,23847.85,24039.35,0,23032.376,24047.547749999994,0.08572677077405066,-0.007067788711475349,23.58882360828256,1.1529380842307753,38.2754268619532,26.824119342392606,-0.0,102474.2769545978,0.0
2025-04-28,0.0,0.0,24070.25,24355.1,24054.05,24328.5,0,23047.747000000003,24047.587499999994,0.1046358580062191,-0.00574972643579477,23.160368832695212,-3.7000368496361924,35.7113028826096,25.02713435046368,0.0,102474.2769545978,0.0
2025-04-29,0.0,0.0,24370.7,24457.65,24290.75,24335.95,0,23066.834,24047.101249999996,0.14960679697135337,-0.001856738178212769,22.98116469558682,-2.5760458545392555,36.656555765164036,24.107798510585607,0.0,102474.2769545978,0.0
2025-04-30,0.0,0.0,24342.05,24396.15,24198.75,24334.2,0,23092.082,24047.149999999994,0.19236153538129122,-0.0018193093174107386,22.5162068258536,-2.7813115218279933,35.018112906126696,25.11339803512466,-0.0,102474.2769545978,0.0
2025-05-02,0.0,0.0,24311.9,24589.15,24238.5,24346.7,0,23118.110999999997,24047.303749999995,0.22229752032722924,0.0008420973401083757,22.517523989121855,-2.017481327019077,36.595281412771165,23.13522302070356,0.0,102474.2769545978,0.0
2025-05-05,0.0,0.0,24419.5,24526.4,24400.65,24461.15,0,23146.705999999995,24047.098749999994,0.23654861436918578,-0.00021312296883596008,22.51874706929952,0.011281844520102065,35.07065975319288,22.17137028464483,0.0,102474.2769545978,0.0
2025-05-06,0.0,0.0,24500.75,24509.65,24331.8,24379.6,0,23175.713,24046.063249999992,0.24916395634575245,-0.005158582487666717,22.264704743224343,-1.1227666328662462,33.579573896564455,22.87463885118067,-0.0,102474.2769545978,0.0
2025-05-07,0.0,0.0,24233.3,24449.6,24220.0,24414.4,0,23204.810999999998,24045.070249999993,0.2510292393224471,-0.008435529046930661,21.616597270315996,-4.006216670080417,31.70546207790651,24.315610308624418,0.0,102474.2769545978,0.0
2025-05-08,0.0,0.0,24431.5,24447.25,24150.2,24273.8,0,23231.380999999998,24042.434999999994,0.24019972977745216,-0.015088748466957205,20.75940564858687,-6.7609209823254846,29.417892894767288,24.256599556829503,-0.0,102474.2769545978,0.0
2025-05-09,0.0,0.0,23935.75,24164.25,23935.75,24008.0,0,23252.882999999998,24039.820499999994,0.20716393682327394,-0.02183295763088503,19.330588967660198,-10.575245835730836,27.02794089900527,27.43970108443224,-0.0,102474.2769545978,0.0
2025-05-12,0.0,0.0,24420.1,24944.8,24378.85,24924.7,0,23293.113999999998,24041.897749999993,0.26573108159174946,-0.002234590631112125,19.842915976394895,-4.414816530425872,38.012991458082986,22.085095147219295,0.0,102474.2769545978,0.0
2025-05-13,0.0,0.0,24864.05,24973.8,24547.5,24578.35,0,23328.763000000003,24042.394249999994,0.3263251270821113,0.01070619474883169,20.374867825479885,5.402209211352801,35.28882107255951,20.157410399571837,-0.0,102474.2769545978,0.0
2025-05-14,0.0,0.0,24613.8,24767.55,24535.55,24666.9,0,23371.034,24043.661249999994,0.33451946356336,0.007335111472225323,20.825818996917096,4.953420261878149,33.57144989383259,19.42709941689083,0.0,102474.2769545978,0.0
2025-05-15,0.0,0.0,24694.45,25116.25,24494.45,25062.1,0,23421.325,24046.941249999996,0.3967720020131289,0.018912425912000423,21.922164673086844,7.5941442215000725,36.34363571149219,17.034336550929563,0.0,102474.2769545978,0.0
2025-05-16,0.0,0.0,25064.65,25070.0,24953.05,25019.8,0,23470.82,24047.865999999995,0.42696442100079973,0.017487977210628797,22.94019994381589,10.152690500247756,35.459024035542036,16.6197172452377,-0.0,102474.2769545978,0.0
2025-05-19,0.0,0.0,25005.35,25062.95,24916.65,24945.45,0,23527.235,24048.41275,0.4521947413308165,0.006119281386788803,23.735492201057042,8.271662744128385,34.33320791386166,16.88199153739044,-0.0,102474.2769545978,0.0
2025-05-20,0.0,0.0,24996.2,25010.35,24669.7,24683.9,0,23578.527,24047.54575,0.4588974735437386,-0.0013317189974087244,23.5040623568794,2.457966427688049,31.80137342004094,20.98297152402292,-0.0,102474.2769545978,0.0
2025-05-21,0.0,0.0,24744.25,24946.2,24685.35,24813.45,0,23633.142999999996,24046.85725,0.4501506445614872,-0.0064682023556776064,23.289163215857304,-1.88042860632088,29.96878616241791,19.77380594069756,0.0,102474.2769545978,0.0
2025-05-22,0.0,0.0,24733.95,24737.5,24462.4,24609.7,0,23678.590999999997,24044.85125,0.4243861374376715,-0.011204885637867748,22.264422568444157,-5.27415120676963,27.670563222424406,23.127772615738625,-0.0,102474.2769545978,0.0
2025-05-23,0.0,0.0,24639.5,24909.05,24614.05,24853.15,0,23724.759999999995,24045.5285,0.3876632067093166,-0.005525670095623751,21.79157911307229,-6.430390344661786,29.620388154864525,21.606187957655347,0.0,102474.2769545978,0.0
2025-05-26,0.0,0.0,24919.35,25079.2,24900.5,25001.15,0,23773.732999999993,24050.256250000006,0.40180600273046735,0.022478824858632104,21.79167017252352,-2.123353500264043,31.938759323832812,20.50891439297453,0.0,102474.2769545978,0.0
2025-05-27,0.0,0.0,24956.65,25062.9,24704.1,24826.2,0,23821.050999999992,24054.42450000001,0.40586711941447445,0.03699648356661371,21.06905126031805,-3.3156287068742594,29.387622100712274,23.242994741467644,-0.0,102474.2769545978,0.0
2025-05-28,0.0,0.0,24832.5,24864.25,24737.05,24752.45,0,23866.141999999993,24056.69925000001,0.3887021024422192,0.026789735348466143,20.39804798469869,-6.395205951593417,28.517954074427244,22.555164698856757,-0.0,102474.2769545978,0.0
2025-05-29,0.0,0.0,24825.1,24892.6,24677.3,24833.6,0,23913.403999999995,24060.282250000004,0.3876949006154381,0.024352068784666097,19.54782314439181,-7.220202263171473,27.05835987983352,22.821145654280443,0.0,102474.2769545978,0.0
2025-05-30,0.0,0.0,24812.6,24863.95,24717.4,24750.7,0,23960.473999999995,24062.198250000005,0.39525449903047666,0.022858497513935358,18.75832864982114,-8.038609067434098,26.079893187136687,21.995902327964174,-0.0,102474.2769545978,0.0
2025-06-02,0.0,0.0,24669.7,24754.4,24526.15,24716.6,0,24004.630999999998,24064.046250000003,0.38148897580621566,0.015644039254773135,17.552567120142253,-10.207049703240164,24.588519083372642,25.529570020950164,-0.0,102474.2769545978,0.0
2025-06-03,0.0,0.0,24786.3,24845.1,24502.15,24542.5,0,24038.794999999995,24066.063750000005,0.32687583726432096,0.01606461703888539,16.50347047441742,-12.020570795496868,24.74592132032586,23.367372452789407,-0.0,102474.2769545978,0.0
2025-06-04,2.0,0.2850116712895683,24560.45,24644.25,24530.45,24620.2,0,24073.04699999999,24068.446000000007,0.2850116712895683,0.018283500431703716,15.529309303387217,-11.526848482654534,24.018974772480274,22.68092273378765,0.0,102474.2769545978,0.0
2025-06-05,2.0,0.2722973426912561,24691.2,24899.85,24613.1,24750.9,0,24104.251999999993,24069.494750000005,0.2722973426912561,0.014256589842202568,15.54099806476122,-5.831939476900688,28.82665566638612,21.00638113900044,0.010617297991080576,103562.27688944527,2.0
2025-06-06,2.0,0.2669292341763188,24748.7,25029.5,24671.45,25003.05,0,24137.304999999997,24071.646750000004,0.2669292341763188,0.013298532028184668,15.957039653688451,2.7543423982671156,29.49347265833262,19.109224388162822,0.020375016666060564,105672.3600070429,0.0
2025-06-09,2.0,0.2570085974872846,25160.1,25160.1,25077.15,25103.2,0,24166.201999999994,24073.668500000007,0.2570085974872846,0.01734041384479724,16.725452443447416,7.621482055080575,31.689192692833245,18.327361038390144,0.008011022655236122,106518.90367709158,0.0
2025-06-10,2.0,0.2386720472728697,25196.05,25199.3,25055.45,25104.25,0,24194.913999999993,24075.338750000006,0.2386720472728697,0.015337546443525868,17.55160721454028,9.99287834998421,31.517003652728693,17.61637519110105,8.365467350790468e-05,106527.8144812011,0.0
2025-06-11,2.0,0.2557414690152646,25134.15,25222.4,25081.3,25141.4,0,24228.00499999999,24076.988250000006,0.2557414690152646,0.013789963087672939,18.387746813412953,9.938710929262658,30.920781189669505,16.92288970620275,0.002959658225201167,106843.1004035431,0.0
2025-06-12,2.0,0.24391903190892103,25164.45,25196.2,24825.9,24888.2,0,24253.92999999999,24077.313500000004,0.24391903190892103,0.008202376799361064,17.888019664997966,1.9167045293663605,27.825018462798052,22.133913399329323,-0.020142076415792243,104691.05851071476,0.0
2025-06-13,2.0,0.20600127827280815,24473.0,24754.35,24473.0,24718.6,0,24277.91499999999,24075.853500000005,0.20600127827280815,-0.004713006411842547,17.153933079583577,-6.709977825719078,24.823946852888106,28.91382522388713,-0.013628948658400475,103264.22944927862,0.0
2025-06-16,2.0,0.24573749491320546,24732.35,24967.1,24703.6,24946.5,0,24313.53099999999,24075.497250000004,0.24573749491320546,-0.007543408030135314,16.151445535399226,-9.708028960839904,28.662761298065597,26.92880073888321,0.018439555638264604,105168.37595365112,0.0
2025-06-17,2.0,0.2720044122404937,24977.85,24982.05,24813.7,24853.4,0,24343.951999999987,24074.50250000001,0.2720044122404937,-0.005611431387033113,15.272389572294633,-10.968583697742975,27.770457236379304,25.714154659205096,-0.007463972902010285,104383.40204538463,0.0
2025-06-18,2.0,0.2536036415278235,24788.35,24947.55,24750.45,24812.05,0,24375.190999999988,24072.803000000007,0.2536036415278235,-0.01119083843635598,14.211374674581377,-12.011747534087792,26.276108458296044,26.05726025143693,-0.0033275125334966127,104036.0649667896,0.0
2025-06-19,2.0,0.28349957311780394,24803.25,24863.1,24733.4,24793.25,0,24412.96699999999,24070.589750000006,0.28349957311780394,-0.016252672303417866,13.234460899761574,-13.343875644909092,25.31091402986203,25.582983557468896,-0.001515392722487574,103878.40947106268,0.0
2025-06-20,2.0,0.397092273041051,24787.65,25136.2,24783.65,25112.4,0,24471.982999999986,24069.758250000006,0.397092273041051,-0.012648090876666627,13.260940968008319,-6.687837935010006,30.37436130926241,23.099187719465842,0.02574491040908322,106552.74981633325,0.0
2025-06-23,2.0,0.44131055434593475,24939.75,25057.0,24824.85,24971.9,0,24520.70399999998,24068.21850000001,0.44131055434593475,-0.009851233495417399,13.285529602808866,0.38587671559944164,27.98760653816293,21.284101109524663,-0.011189691148595804,105360.45745485487,0.0
2025-06-24,2.0,0.4152708017163957,25179.9,25317.7,24999.7,25044.35,0,24573.607999999986,24067.446750000006,0.4152708017163957,-0.009603337000693789,14.13979309877478,6.627373825784078,32.36597228986963,19.318192048741928,0.005802522034767055,105971.81383082981,0.0
2025-06-25,2.0,0.41282664641277383,25150.35,25266.8,25125.05,25244.75,0,24621.931999999983,24067.94500000001,0.41282664641277383,-0.0011363533200404114,14.933037773600272,12.400771516425548,30.41948289184324,18.15639608367267,0.016003609596575874,107667.74536761943,0.0
2025-06-26,2.0,0.3773682724978627,25268.95,25565.3,25259.9,25549.0,0,24666.340999999982,24071.42925000001,0.3773682724978627,0.01654724758039359,16.47996514204036,16.550256619160557,35.77178270850637,16.606542537343707,0.02410402162825953,110262.97103062646,0.0
2025-06-27,2.0,0.3591147924541509,25576.65,25654.2,25523.55,25637.8,0,24710.352999999985,24074.936250000006,0.3591147924541509,0.029047972313363216,18.126624944412423,21.38605164756236,36.93730010764796,16.00680133755759,0.006951348389369283,111029.44735670727,0.0
2025-06-30,2.0,0.31346359802616613,25661.65,25669.35,25473.3,25517.05,0,24743.660999999986,24077.316000000006,0.31346359802616613,0.024455340556887976,19.381806837853794,17.60829996181753,34.900455609277905,16.53752331968093,-0.00941968499637258,109983.58493728578,0.0
2025-07-01,2.0,0.24942177070477978,25551.35,25593.4,25501.8,25541.8,268402409,24771.985999999986,24080.432750000004,0.24942177070477978,0.022830797734708298,20.54733288176364,13.354432746165504,33.958238067617124,16.091055091819587,0.0019398794139604547,110196.93982957919,0.0
2025-07-02,2.0,0.2184317025681806,25588.3,25608.1,25378.75,25453.4,320004664,24797.708999999984,24080.755250000002,0.2184317025681806,0.01428419180940188,20.927975673480066,7.977423614636972,31.653954034814202,18.639780363827228,-0.006921986704147454,109434.15807724111,0.0
2025-07-03,2.0,0.1907396524444993,25505.1,25587.5,25384.35,25405.3,302490869,24819.235999999986,24080.999250000004,0.1907396524444993,0.0023525324726600474,21.281429694359606,3.572710953875173,29.729609494450937,17.506608832167995,-0.0037794557897963266,109020.55651489459,0.0
2025-07-04,2.0,0.18474690545002342,25428.85,25470.25,25331.65,25461.0,197838624,24843.521999999986,24081.385500000004,0.18474690545002342,0.002617235188260879,21.297580375790396,1.766079567737136,28.458457989548762,18.383833721505937,0.004384911809740544,109498.60204066124,0.0
2025-07-07,2.0,0.21243603147172704,25450.45,25489.8,25407.25,25461.3,202160265,24871.96099999999,24081.599250000003,0.21243603147172704,0.0024915909583716495,21.389253131783395,0.5066550460769408,28.330976711696763,17.89311503520224,2.3565453045826246e-05,109501.1824248262,0.0
2025-07-08,2.0,0.2105941339557231,25427.85,25548.05,25424.15,25522.5,218378476,24895.840999999986,24082.324000000004,0.2105941339557231,0.0038972010144524435,21.706843896283626,1.921643272483912,29.103712814011352,17.153038740855653,0.004807295778298748,110027.58699681578,0.0
2025-07-09,2.0,0.1876932824074504,25514.6,25548.7,25424.35,25476.1,246407440,24918.64399999999,24082.625500000002,0.1876932824074504,0.004261552521263642,22.004424402397223,2.8760764427988073,27.880692571051807,16.41903651862973,-0.0036360074444119483,109627.52587140468,0.0
2025-07-10,2.0,0.17361936075991827,25511.65,25524.05,25340.45,25355.25,228409402,24939.06499999999,24080.447,0.17361936075991827,-0.007794098277242865,21.691090193700038,-0.07257481860955858,26.104526012672018,18.284228262454942,-0.009487323412924242,108587.45407850394,0.0
2025-07-11,2.0,0.14641246128803811,25255.5,25322.45,25129.0,25149.85,256616674,24955.127999999993,24076.501,0.14641246128803811,-0.02543119727540387,20.152794736485486,-8.414806186477731,24.069595786768325,24.144305054729077,-0.016201772808392745,106828.14481768223,0.0
2025-07-14,2.0,0.11422240569165057,25149.5,25151.1,25001.95,25082.3,266549506,24967.550999999996,24072.210499999997,0.11422240569165057,-0.03420409928438083,19.35958699805511,-10.748667654897721,22.80739416990401,27.345138337087448,-0.00537180142227478,106254.28523741163,0.0
2025-07-15,2.0,0.115194760772227,25089.5,25245.2,25088.45,25195.8,249121518,24983.874999999996,24068.168749999997,0.115194760772227,-0.034607395817204144,18.106381955566214,-10.154486301665937,24.838332878626577,25.756485344088752,0.009050206719479537,107215.90848364076,0.0
2025-07-16,2.0,0.1292757948106399,25196.6,25255.3,25121.05,25212.05,239218549,24999.827999999998,24063.148749999997,0.1292757948106399,-0.037644029408935076,16.8873573992441,-12.77005340588813,23.98931671176476,24.49355710393391,0.0012898975226027787,107354.20601837742,0.0
2025-07-17,2.0,0.13090843594117532,25230.75,25238.35,25101.0,25111.45,254950473,25016.580999999995,24057.811249999995,0.13090843594117532,-0.04303401770025355,15.86854505511701,-12.359381934728562,22.759732493290024,23.986342287990865,-0.007980311002080187,106497.48606696939,0.0
2025-07-18,2.0,0.14384498965351158,25108.55,25144.6,24918.65,24968.4,325494375,25035.788999999993,24053.599,0.14384498965351158,-0.03968620274600727,15.865120981577165,-6.053264542815267,20.86508297526988,28.707817198694535,-0.011393209073948363,105284.13794235849,0.0
2025-07-21,2.0,0.09005227372996508,24999.0,25111.4,24882.3,25090.7,316849940,25039.108999999993,24050.068,0.09005227372996508,-0.032186011934048644,16.031929037299346,1.0296090890175837,19.12650279050725,27.63781068955374,0.009796382627641265,106315.5416422632,0.0
2025-07-22,2.0,0.05180983111815543,25166.65,25182.0,25035.55,25060.9,491530801,25048.75999999999,24049.122000000003,0.05180983111815543,-0.018612599303727124,15.715448705913827,-0.9434045655065603,20.70415183791956,26.138458849025596,-0.002375382113691371,106063.00160623876,0.0
2025-07-23,2.0,0.08271460458117473,25139.35,25233.5,25085.5,25219.9,278717223,25059.819999999992,24050.148500000007,0.08271460458117473,0.00033471838835260286,15.086639323548656,-5.896294273455243,21.292535072576612,24.454633016475206,0.01268908937827451,107408.8445133484,0.0
2025-07-24,2.0,0.04415388226802969,25243.3,25246.25,25018.7,25062.1,350968454,25059.819999999992,24051.480250000004,0.04415388226802969,0.009805971294923511,14.871356604236746,-5.371097685295129,19.50828014108727,24.865369412040348,-0.01251392749376512,106064.73802091926,0.0
2025-07-25,2.0,-0.014589091222533436,25010.35,25010.35,24806.35,24837.0,284378760,25056.16399999999,24050.5995,-0.014589091222533436,0.0018752482962575273,15.673275109654663,3.8884457533914105,17.711825165387854,30.22159167530809,-0.01796337896664668,104159.4569368514,0.0
2025-07-28,2.0,-0.03570257088839328,24782.45,24889.2,24646.6,24680.9,269112728,25050.87299999999,24049.094250000002,-0.03570257088839328,-0.0099203873325104,17.022019127458858,14.461777633719056,16.188912922227804,33.28494739773358,-0.012569956113862357,102850.17713431144,0.0
2025-07-29,-1.0,-0.010165163350617686,24609.65,24847.15,24598.6,24821.1,295506044,25053.61699999999,24048.2075,-0.010165163350617686,-0.00994569802719398,18.441349831575856,17.66111232371639,14.786179366951192,32.07422319838339,0.011361011956613876,104018.65922647419,0.0
2025-07-30,-1.0,0.014274951615476917,24890.4,24902.3,24771.95,24855.05,251928593,25054.448999999993,24047.6615,0.014274951615476917,-0.0059576048274815165,19.345545155151814,13.6501199434372,16.070240001357956,30.577828729834174,-0.0013677878901419138,103876.38376403543,-3.0
2025-07-31,2.0,0.015985715755152872,24642.25,24956.5,24635.0,24768.35,358068253,25057.621999999996,24045.863499999996,0.015985715755152872,-0.009747088218548507,20.685448903027815,12.16884388587186,14.298372729815384,31.90305670891706,0.003488224726966971,104238.72793442906,0.0
2025-08-01,2.0,-0.010309546220678987,24734.9,24784.15,24535.05,24565.35,269720835,25051.866,24043.403499999997,-0.010309546220678987,-0.017706503395357717,22.256752395290537,15.048463182560939,13.093751909482881,32.595699104240985,-0.016391887227045876,102530.05846143716,3.0
2025-08-04,2.0,-0.045191838235859934,24596.05,24736.25,24554.0,24722.75,266702847,25046.298000000003,24042.160749999995,-0.045191838235859934,-0.015398698408149824,23.71581992382021,14.649771609978579,12.278683521415926,30.566660818616526,0.012814798079408884,103843.96045769047,0.0
2025-08-05,-1.0,-0.03632863116862731,24720.25,24733.1,24590.3,24649.55,264406774,25042.765000000003,24041.659249999997,-0.03632863116862731,-0.007254588561056834,25.07066834316919,12.642976378144317,11.665918141952208,29.04123739005515,-0.00592167133510646,103229.03065372424,0.0
2025-08-06,-1.0,-0.02833951748077954,24641.35,24671.4,24539.2,24574.2,232694945,25039.200000000004,24040.26,-0.02833951748077954,-0.007905903382652747,26.51343518953934,11.796409631653516,11.112999005562498,29.496823860679488,0.003056850936426825,103544.58641274451,-3.0
2025-08-07,-1.0,-0.033199209432353514,24464.2,24634.2,24344.15,24596.15,623786898,25034.451,24039.335250000004,-0.033199209432353514,-0.009666554108544934,28.464697576830694,13.537849040176269,9.993818232597842,33.29861497108423,-0.0008932132073475874,103452.0990206113,0.0
2025-08-08,-1.0,-0.04990974152530043,24544.25,24585.5,24337.5,24363.3,319577789,25026.703,24038.791250000006,-0.04990974152530043,-0.006109542908407498,30.295417296980613,14.264398711086004,9.11250361212373,30.58887393656276,0.009466928767307148,104431.47267286785,0.0
2025-08-11,-1.0,-0.04145886802151489,24371.5,24600.85,24347.45,24585.05,245698424,25024.072,24039.539000000004,-0.04145886802151489,0.0008475691939134717,31.841303341015426,11.862433300303794,8.852465665900478,27.985089427679938,-0.009101804763722576,103480.95779741138,0.0
2025-08-12,-1.0,-0.014916067849609173,24563.35,24702.6,24465.65,24487.4,243471363,25022.97,24039.979000000003,-0.014916067849609173,0.004940972229613759,32.29085498284929,6.586599109389232,11.543841064421805,25.775631907089373,0.003971926028216277,103891.97650711166,0.0
2025-08-13,-1.0,-0.004471694294992348,24586.2,24664.55,24535.25,24619.35,242795489,25022.953,24042.17175,-0.004471694294992348,0.010951749116308057,32.70829579312359,2.7228547865104926,10.853897153421395,24.23509265440564,-0.005388485506832019,103332.15609742697,0.0
2025-08-14,-1.0,-0.0096271545703648,24607.25,24673.65,24596.9,24631.3,278918061,25020.561000000005,24043.6325,-0.0096271545703648,0.015197600630169898,33.00381504176995,2.2079318101033047,10.881101998372147,23.57760876552056,-0.0004853905566151173,103281.9996446626,0.0
2025-08-18,-1.0,-0.019637969986983674,24938.2,25022.0,24852.85,24876.95,372713703,25018.039000000004,24045.683000000005,-0.019637969986983674,0.014604545864302801,30.73083303841051,-6.045752940539359,21.01602942449382,20.524986782630723,-0.009973083028504526,102251.95968685641,0.0
2025-08-19,-1.0,-0.01987565346756923,24891.35,25012.65,24873.95,24980.65,258517047,25015.588000000003,24048.882000000005,-0.01987565346756923,0.021833223411667747,28.620206892433885,-13.28212554757117,20.024832609009493,19.55694942762538,-0.004168517442853847,101825.72060933577,0.0
2025-08-20,-1.0,-0.014089833339861108,24965.8,25088.7,24929.7,25050.55,292029233,25014.514000000003,24053.108000000007,-0.014089833339861108,0.030878723636184126,27.124319994334734,-11.735812822151583,21.55473858492046,18.480887185360437,-0.002798165780313777,101540.79536237093,0.0
2025-08-21,-1.0,-0.008902449144904977,25142.0,25153.65,25054.9,25083.75,232761977,25013.361000000004,24057.00500000001,-0.008902449144904977,0.03377703795129948,26.11124152549016,-8.766412403563024,23.088129624880953,17.79708364348515,-0.001325320202550495,101406.22129489415,0.0
2025-08-22,-1.0,-0.006056483847720487,25064.15,25084.85,24859.15,24870.1,220082135,25012.999000000007,24061.37875000001,-0.006056483847720487,0.034385369242109234,24.58146151001912,-9.374828511264877,21.235735422790192,23.32768559143376,0.0085174664872677,102269.94538637386,0.0
2025-08-25,-1.0,0.01847412668774429,24949.15,25021.55,24894.35,24967.75,221791155,25017.982000000007,24065.15100000001,0.01847412668774429,0.033861239169217607,23.160951495653155,-11.298926659450077,20.071991243525886,22.049299993654834,-0.003926401582623473,101868.39251095399,0.0
2025-08-26,2.0,0.0011753888448229977,24899.5,24919.65,24689.6,24712.05,750473927,25013.29300000001,24066.291000000012,0.0011753888448229977,0.020415496763672446,22.926040669151952,-6.734428057471028,18.109159879556582,27.091531672000148,0.01024121116239951,102911.64822943286,0.0
2025-08-28,2.0,-0.046922249764195186,24695.8,24702.65,24481.6,24500.9,326601486,25006.243000000006,24067.798750000013,-0.046922249764195186,0.011002424210858782,23.557127568340714,1.7105345294726508,16.655900977778384,32.16065193176631,-0.01708882913396481,101153.00865694539,3.0
2025-08-29,2.0,-0.05898463668898297,24466.7,24572.45,24404.7,24426.85,325543583,24998.539000000008,24069.19200000001,-0.05898463668898297,0.012054204779614854,24.415023366687546,6.494722394604703,15.670104886091313,32.97039773400615,-0.006044675909864683,100541.57150230643,0.0
2025-09-01,-1.0,-0.04426094715625878,24432.7,24635.6,24432.7,24625.05,229327424,24995.17500000001,24071.61075000001,-0.04426094715625878,0.015838590141103275,24.756409535121133,5.090951616665596,16.741667307458194,30.547457664993487,0.01622804413995249,102173.16456254604,0.0
